epoch,train_loss,val_loss,train_accuracy,val_accuracy
52,2.563248716045596,2.408056775977334,0.6393617021276595,0.6517571884984026
53,2.5535566287806946,2.3248367792667435,0.6382978723404256,0.6549520766773163
54,2.597843661971667,2.352259784978106,0.6393617021276595,0.6613418530351438
55,2.5147831094232136,2.322401625039344,0.6340425531914894,0.65814696485623
56,2.479470221930183,2.2983189945828317,0.6340425531914894,0.65814696485623
57,2.450997199982784,2.2778686655089277,0.6351063829787233,0.6613418530351438
58,2.392601359998887,2.258522818959903,0.6361702127659574,0.65814696485623
59,2.3602195560091657,2.2404769985112014,0.6382978723404256,0.6549520766773163
60,2.349711214720274,2.2384788331079513,0.6372340425531915,0.6549520766773163
61,2.327351942973332,2.2223706427570162,0.6382978723404256,0.6549520766773163
62,2.2764930297754717,2.2065144737186815,0.6372340425531915,0.6485623003194888
63,2.327081103187129,2.1679599159097727,0.6382978723404256,0.6613418530351438
64,2.291341908355499,2.161384049661637,0.6372340425531915,0.65814696485623
65,2.2682854805571306,2.146243158737789,0.6361702127659574,0.6549520766773163
66,2.2378830332073685,2.1315471701920297,0.6372340425531915,0.6549520766773163
67,2.1892720826264376,2.1173622180997596,0.6404255319148936,0.6549520766773163
68,2.178101205817147,2.1156688947997395,0.6404255319148936,0.6485623003194888
69,2.160400423888156,2.1029649190318325,0.6404255319148936,0.6485623003194888
70,2.143139430940322,2.090547648677159,0.6404255319148936,0.645367412140575
71,2.1003031037772675,2.0783095902842237,0.6404255319148936,0.645367412140575
72,2.1476482577425458,2.0453980143655057,0.6372340425531915,0.6517571884984026
73,2.125644901587059,2.0430256686728785,0.6393617021276595,0.65814696485623
74,2.1080602404834807,2.031690946865419,0.6404255319148936,0.6517571884984026
75,2.0914945223998207,2.0201600210750543,0.6404255319148936,0.6517571884984026
76,2.0400302095854093,2.008973021288866,0.6414893617021277,0.6517571884984026
77,2.0232230223702823,2.0021009406271704,0.6414893617021277,0.6485623003194888
78,2.011429894871628,1.9969666227498393,0.6414893617021277,0.6421725239616614
79,1.997411153435227,1.986944850583466,0.6414893617021277,0.6421725239616614
80,1.9836857554861957,1.9771417676014682,0.6425531914893617,0.645367412140575
81,1.9399446561887703,1.9674929569672976,0.6404255319148936,0.645367412140575
82,1.9945421053775754,1.9441051300339744,0.6351063829787233,0.6485623003194888
83,1.978977742896202,1.9410618442046472,0.6351063829787233,0.6549520766773163
84,1.9653020066457634,1.9322202030052047,0.6351063829787233,0.6517571884984026
85,1.9521458496477737,1.9233108724044732,0.6361702127659574,0.6517571884984026
86,1.90101886474226,1.9146557820086094,0.6372340425531915,0.6517571884984026
87,1.8905652926614476,1.9123016125389136,0.6361702127659574,0.6389776357827476
88,1.8788263598561632,1.9041261271141716,0.6361702127659574,0.6421725239616614
89,1.867442715248734,1.8961892649964471,0.6372340425531915,0.645367412140575
90,1.8561897646119438,1.8883763670530145,0.6372340425531915,0.645367412140575
91,1.825329148116871,1.8807077595823614,0.6372340425531915,0.645367412140575
92,1.8233957645333443,1.8486490547771317,0.6382978723404256,0.645367412140575
93,1.8636694970448882,1.8601751999176515,0.6329787234042553,0.645367412140575
94,1.849479401997402,1.8553048196714,0.6329787234042553,0.6421725239616614
95,1.8381743263674508,1.8481554831239841,0.6329787234042553,0.6421725239616614
96,1.8107940621122829,1.8411616148939873,0.6340425531914894,0.6421725239616614
97,1.7780475213857834,1.8343431105486139,0.6351063829787233,0.6421725239616614
98,1.7651016202362395,1.8297487405359047,0.6382978723404256,0.6421725239616614
99,1.7544205132370865,1.8232218884972935,0.6382978723404256,0.6421725239616614
100,1.7428562686125906,1.816974107125946,0.6372340425531915,0.6421725239616614
101,1.7297537074680598,1.8085768003127707,0.6361702127659574,0.645367412140575
102,1.6912593398106137,1.800270697656279,0.6372340425531915,0.645367412140575
103,1.7593788241904953,1.794279604060359,0.6276595744680851,0.6357827476038339
104,1.7428484534025168,1.7841375735467333,0.6319148936170212,0.6421725239616614
105,1.7312907691727835,1.7755593386154673,0.6329787234042553,0.6421725239616614
106,1.7060973493759921,1.7676529487445214,0.6340425531914894,0.6389776357827476
107,1.6708716063788733,1.7598712873755589,0.6340425531914894,0.6389776357827476
108,1.6536112380964232,1.7502848503435053,0.6351063829787233,0.6421725239616614
109,1.6434094312079832,1.7427752877968923,0.6361702127659574,0.6421725239616614
110,1.633329476397331,1.7355238674511313,0.6351063829787233,0.6421725239616614
111,1.623299717875176,1.7282027061349143,0.6351063829787233,0.6421725239616614
112,1.5892255294827968,1.7210051090806067,0.6340425531914894,0.6421725239616614
113,1.5897993583762302,1.6833785157710528,0.6340425531914894,0.6389776357827476
114,1.6488826962592893,1.7148743020502086,0.6276595744680851,0.6293929712460063
115,1.6279914302478922,1.7025695686231832,0.6287234042553191,0.6357827476038339
116,1.6180696168613025,1.6952133243504797,0.6297872340425532,0.6357827476038339
117,1.5724906553813076,1.6880998200724011,0.6297872340425532,0.6357827476038339
118,1.557611568056268,1.6800991504140435,0.6297872340425532,0.6357827476038339
119,1.5416051214817408,1.6701193504688117,0.6329787234042553,0.6357827476038339
120,1.5328734692028023,1.6637748601664866,0.6319148936170212,0.6357827476038339
121,1.524072301545303,1.6575434658314119,0.6319148936170212,0.6357827476038339
122,1.511566861400079,1.651297570924587,0.6329787234042553,0.6357827476038339
123,1.4732683032395555,1.645098601075137,0.6308510638297873,0.6357827476038339
124,1.5554670254865848,1.6499024434128888,0.6276595744680851,0.6389776357827476
125,1.496208584721596,1.6364339984640603,0.6297872340425532,0.6357827476038339
126,1.4795140410650582,1.6260793969204885,0.6319148936170212,0.6389776357827476
127,1.4696581259139176,1.6192935237211943,0.6319148936170212,0.6389776357827476
128,1.4615982171039117,1.6136103584987807,0.6319148936170212,0.6389776357827476
129,1.4534591741687952,1.6079147949912609,0.6319148936170212,0.6389776357827476
130,1.4453542048371477,1.6022512560641498,0.6319148936170212,0.6389776357827476
131,1.4152093947810165,1.5966332466814475,0.6319148936170212,0.6389776357827476
132,1.4081675491472403,1.5704914300959163,0.6319148936170212,0.6421725239616614
133,1.4845468240242863,1.6010352401341443,0.624468085106383,0.6421725239616614
134,1.4568896096924022,1.5834753450629573,0.6308510638297873,0.6389776357827476
135,1.445462805771969,1.5782011693284719,0.6329787234042553,0.6389776357827476
136,1.403843990399497,1.5725805658811085,0.6340425531914894,0.6389776357827476
137,1.386676203969918,1.5559896146975707,0.6297872340425532,0.6389776357827476
138,1.3794679628260893,1.5468726533397203,0.6287234042553191,0.645367412140575
139,1.3720936901630583,1.540469321493547,0.6287234042553191,0.645367412140575
140,1.3633217118422476,1.5319808176271719,0.6287234042553191,0.645367412140575
141,1.3547906090439525,1.5210007316233147,0.6287234042553191,0.645367412140575
142,1.328320422594028,1.5131849269893114,0.6287234042553191,0.645367412140575
143,1.309854078002945,1.4993630556754964,0.6276595744680851,0.645367412140575
144,1.400388782999752,1.5289215824900302,0.6276595744680851,0.6485623003194888
145,1.362969530104506,1.4894829239437986,0.6297872340425532,0.6485623003194888
146,1.3486712586721545,1.4833041835990781,0.6308510638297873,0.6485623003194888
147,1.3089913047946031,1.4737503312056575,0.6319148936170212,0.6517571884984026
148,1.289480942267376,1.4532329939461186,0.6319148936170212,0.6517571884984026
149,1.2825488698786662,1.4447834510160795,0.6319148936170212,0.6517571884984026
150,1.274519577713341,1.4357458825230343,0.6308510638297873,0.6517571884984026
151,1.2665798253382907,1.4269823303096287,0.6297872340425532,0.6517571884984026
152,1.2587179497320637,1.4180041170552833,0.6297872340425532,0.6517571884984026
153,1.2370060794351727,1.408959077564555,0.6297872340425532,0.6517571884984026
154,1.2095015659453672,1.400059519011295,0.6297872340425532,0.6517571884984026
155,1.3094322273354502,1.4296792230002673,0.6297872340425532,0.6485623003194888
156,1.2670046077871067,1.3846289472591515,0.6265957446808511,0.6517571884984026
157,1.2466591346465565,1.3806840583575217,0.6287234042553191,0.6517571884984026
158,1.2174435455188493,1.3713485071059157,0.6297872340425532,0.6517571884984026
159,1.1996585548513858,1.3531189583367744,0.6319148936170212,0.6485623003194888
160,1.193924557771191,1.346624121731303,0.6308510638297873,0.6517571884984026
161,1.1866388056533164,1.3386267640500422,0.6319148936170212,0.6517571884984026
162,1.1795764642314797,1.3308187050582,0.6319148936170212,0.6517571884984026
163,1.1725134402368769,1.3230509462808373,0.6340425531914894,0.6549520766773163
164,1.1456488854880529,1.3153501991164784,0.6340425531914894,0.6549520766773163
165,1.1283078131736433,1.298847492760157,0.6329787234042553,0.6549520766773163
166,1.226663905696365,1.3384775325682592,0.6297872340425532,0.6549520766773163
167,1.1836181743069782,1.293293778638278,0.6319148936170212,0.6549520766773163
168,1.164056384398071,1.2924115545353814,0.6319148936170212,0.6549520766773163
169,1.1372693214727376,1.2837619711768462,0.6329787234042553,0.6517571884984026
170,1.1219393939838957,1.2678585006323244,0.6319148936170212,0.6517571884984026
171,1.117291005625642,1.2625158107026073,0.6329787234042553,0.6517571884984026
172,1.1108858072431649,1.255458925612275,0.6329787234042553,0.6517571884984026
173,1.1047821782685512,1.2487063338601958,0.6340425531914894,0.6517571884984026
174,1.098661285351203,1.241942737935968,0.6329787234042553,0.6517571884984026
175,1.076114703458231,1.2352314391162762,0.6329787234042553,0.6485623003194888
176,1.0520498388700232,1.2285643920164027,0.6308510638297873,0.645367412140575
177,1.152206748765009,1.2567937768648174,0.6287234042553191,0.6485623003194888
178,1.103841837162546,1.2161106196568405,0.6297872340425532,0.645367412140575
179,1.077340042476925,1.2164567193685074,0.6297872340425532,0.645367412140575
180,1.0632190690985992,1.2028599746365292,0.6308510638297873,0.645367412140575
181,1.0565116529855314,1.195515968099932,0.6308510638297873,0.645367412140575
182,1.0512169496775334,1.1896022885393498,0.6308510638297873,0.645367412140575
183,1.0456807764309743,1.1834567834926766,0.6308510638297873,0.645367412140575
184,1.04020638897535,1.177377109362519,0.6308510638297873,0.6421725239616614
185,1.030997485432203,1.1713184156788392,0.6308510638297873,0.645367412140575
186,1.0048364974691792,1.165293055534416,0.6297872340425532,0.645367412140575
187,0.9950358197080662,1.136738937995351,0.6308510638297873,0.645367412140575
188,1.088672555907858,1.1868348327629827,0.6308510638297873,0.6421725239616614
189,1.0493389612029627,1.1488623744426643,0.6308510638297873,0.645367412140575
190,1.024627227337237,1.149969280771487,0.6308510638297873,0.645367412140575
191,1.0093032787591882,1.1425872317089614,0.6319148936170212,0.645367412140575
192,0.9964011106841372,1.1289603243609756,0.6319148936170212,0.6485623003194888
193,0.9928463109730813,1.124799112617055,0.6329787234042553,0.6485623003194888
194,0.98762560477351,1.1189902182756575,0.6329787234042553,0.6485623003194888
195,0.9826957121913339,1.1134743693012024,0.6319148936170212,0.6485623003194888
196,0.9762456150450433,1.1079141681278046,0.6319148936170212,0.6485623003194888
197,0.9516638992061351,1.102376939186288,0.6319148936170212,0.6485623003194888
198,0.9343490908532448,1.0860939966936982,0.6319148936170212,0.6485623003194888
199,1.0299835648527407,1.121766861734558,0.6297872340425532,0.645367412140575
200,0.9909710401949066,1.0896362125435728,0.6308510638297873,0.6485623003194888
